bv_id,tyc2_id,x,y,dist,label,uid,date,n_view,link
BV17j12YmEWs,TYC 7811-3203-1,-0.64456046,-0.38471526,1.0,9,1058983723.0,2024-10-07,171.0,//player.bilibili.com/player.html?isOutside=true&aid=113266575542233&bvid=BV17j12YmEWs&cid=26188448374&p=1
BV1uP2PYSEgA,TYC 5586-1016-1,-0.7096224,-0.67480576,1.0,89,484649915.0,2024-10-09,140.0,//player.bilibili.com/player.html?isOutside=true&aid=113276960639696&bvid=BV1uP2PYSEgA&cid=26214138690&p=1
BV1qJ12Y1Et7,TYC 3777-2071-1,-0.07114589,0.5227722,1.0,18,584935264.0,2024-10-07,2145.0,//player.bilibili.com/player.html?isOutside=true&aid=113266474947764&bvid=BV1qJ12Y1Et7&cid=26536116736&p=1
BV1B22AYwE94,TYC 3750-1042-1,0.00075769424,0.58378315,1.0,44,1189226417.0,2024-10-09,1530.0,//player.bilibili.com/player.html?isOutside=true&aid=113276893594253&bvid=BV1B22AYwE94&cid=26217285671&p=1
BV1uw2wYVECQ,TYC 2553-1140-1,-0.68119776,-0.5307204,1.0,12,354807368.0,2024-10-09,326.0,//player.bilibili.com/player.html?isOutside=true&aid=113276155336825&bvid=BV1uw2wYVECQ&cid=26211189800&p=1
BV1bp2AYmEu1,TYC 4150-1303-1,-0.38065076,0.18114579,1.0,90,1058983723.0,2024-10-09,524.0,//player.bilibili.com/player.html?isOutside=true&aid=113277145189389&bvid=BV1bp2AYmEu1&cid=26214730102&p=1
BV1vZijeRE6d,TYC 8965-1764-1,-0.411255,0.13565469,1.0,75,454198225.0,2024-08-03,22087.0,//player.bilibili.com/player.html?isOutside=true&aid=112897191641607&bvid=BV1vZijeRE6d&cid=500001636920769&p=1
BV1i74weWEuL,TYC 8649-746-1,-0.57978356,-0.18526715,1.0,74,15665591.0,2024-10-06,380753.0,//player.bilibili.com/player.html?isOutside=true&aid=113249177637686&bvid=BV1i74weWEuL&cid=26140083272&p=1
BV1iC2JYuEzA,TYC 8651-2437-1,-0.55977654,-0.13181347,1.0,41,138057.0,2024-10-08,172.0,//player.bilibili.com/player.html?isOutside=true&aid=113270719714920&bvid=BV1iC2JYuEzA&cid=26197233173&p=1
BV11P2nY9E5Q,TYC 7586-1131-1,0.24530911,0.7332177,1.0,98,593852063.0,2024-10-08,3394.0,//player.bilibili.com/player.html?isOutside=true&aid=113270820247925&bvid=BV11P2nY9E5Q&cid=26197559491&p=1
BV1UJ2HYaEMV,TYC 2907-1275-1,0.18041646,0.6985115,1.0,56,67983813.0,2024-10-08,130.0,//player.bilibili.com/player.html?isOutside=true&aid=113272145576762&bvid=BV1UJ2HYaEMV&cid=26202213796&p=1
BV1Z91yYCEFi,TYC 5308-1437-1,0.5061759,0.8365655,1.0,54,474601742.0,2024-10-07,436.0,//player.bilibili.com/player.html?isOutside=true&aid=113264998483048&bvid=BV1Z91yYCEFi&cid=26182290465&p=1
BV1Yix4eWEua,TYC 7798-2848-1,-0.646253,-0.3661641,1.0,55,114419306.0,2024-10-02,313.0,//player.bilibili.com/player.html?isOutside=true&aid=113226528327850&bvid=BV1Yix4eWEua&cid=27948681171&p=1
BV18t1kY9Esf,TYC 4724-1421-1,0.52496433,0.84598124,1.0,10,136983575.0,2024-10-07,117.0,//player.bilibili.com/player.html?isOutside=true&aid=113264512013302&bvid=BV18t1kY9Esf&cid=26180586807&p=1
BV1Fo1vYQENB,TYC 2372-2099-1,0.3396454,0.78262925,1.0,26,1801845862.0,2024-10-06,928.0,//player.bilibili.com/player.html?isOutside=true&aid=113260200334108&bvid=BV1Fo1vYQENB&cid=26169245756&p=1
BV1Wi16Y6ED4,TYC 8965-1766-1,-0.4072038,0.1434648,1.0,76,32347561.0,2024-10-07,13425.0,//player.bilibili.com/player.html?isOutside=true&aid=113261643109315&bvid=BV1Wi16Y6ED4&cid=26174950244&p=1
BV1uP1rYHEVo,TYC 8933-2929-1,-0.25555634,0.34496284,1.0,26,3546555541883725.0,2024-10-07,36996.0,//player.bilibili.com/player.html?isOutside=true&aid=113263555707950&bvid=BV1uP1rYHEVo&cid=26538082752&p=1
BV1fk16YvEXW,TYC 8928-3018-1,-0.22374088,0.38519776,1.0,5,517737512.0,2024-10-07,620.0,//player.bilibili.com/player.html?isOutside=true&aid=113263454979378&bvid=BV1fk16YvEXW&cid=27115261796&p=1
BV1BH1zYcEDX,TYC 6155-1210-1,-0.7070253,-0.65205574,1.0,28,38403158.0,2024-10-07,6095.0,//player.bilibili.com/player.html?isOutside=true&aid=113262465123426&bvid=BV1BH1zYcEDX&cid=29086778822&p=1
BV1Yb1qYmEUx,TYC 4578-1434-1,-0.000408113,-0.17366254,-0.63269424,5,240170823.0,2024-10-06,91.0,//player.bilibili.com/player.html?isOutside=true&aid=113261341049716&bvid=BV1Yb1qYmEUx&cid=26174161593&p=1
BV1UM1CYxE3q,TYC 5311-1285-1,0.49329305,0.8379035,1.0,22,505183434.0,2024-10-07,1371.0,//player.bilibili.com/player.html?isOutside=true&aid=113264008630077&bvid=BV1UM1CYxE3q&cid=26178816496&p=1
BV1Ua1dYtE2Y,TYC 8933-2990-1,-0.25287282,0.3565079,1.0,31,385362684.0,2024-10-06,257.0,//player.bilibili.com/player.html?isOutside=true&aid=113255871677197&bvid=BV1Ua1dYtE2Y&cid=26159025756&p=1
BV11A1qYvEvB,TYC 8965-1765-1,-0.40872413,0.14255846,1.0,46,1058983723.0,2024-10-06,340.0,//player.bilibili.com/player.html?isOutside=true&aid=113259478779602&bvid=BV11A1qYvEvB&cid=26166625132&p=1
BV15T1BYQE4i,TYC 8965-1763-1,-0.41283703,0.13689673,1.0,38,89000929.0,2024-10-06,513.0,//player.bilibili.com/player.html?isOutside=true&aid=113261122946692&bvid=BV15T1BYQE4i&cid=26173310731&p=1
BV1Mj1eYFE8T,TYC 8525-1313-1,-0.026254773,0.5734743,1.0,63,22661384.0,2024-10-06,2512.0,//player.bilibili.com/player.html?isOutside=true&aid=113259092906882&bvid=BV1Mj1eYFE8T&cid=26165055314&p=1
BV1cC4weiEEy,TYC 8965-11-1,-0.411443,0.14170754,1.0,38,359100532.0,2024-10-04,207864.0,//player.bilibili.com/player.html?isOutside=true&aid=113248892358496&bvid=BV1cC4weiEEy&cid=26141263684&p=1
BV1KE1eYZEhQ,TYC 3965-453-1,0.3976004,-0.33599204,-0.92129165,12,1648731978.0,2024-10-06,262.0,//player.bilibili.com/player.html?isOutside=true&aid=113259126461581&bvid=BV1KE1eYZEhQ&cid=26165315587&p=1
BV11M1qYwEw8,TYC 9021-2242-1,-0.31917697,-0.37566298,-0.4248234,7,398660064.0,2024-10-06,353.0,//player.bilibili.com/player.html?isOutside=true&aid=113259361342410&bvid=BV11M1qYwEw8&cid=26205293314&p=1
BV1q91dYVESq,TYC 7045-130-1,0.2656319,0.7515001,1.0,47,278051412.0,2024-10-06,932.0,//player.bilibili.com/player.html?isOutside=true&aid=113255703906503&bvid=BV1q91dYVESq&cid=26162235154&p=1
BV1tM1XY7EEw,TYC 8742-3096-1,-0.02512163,-0.59278584,-0.7679112,13,602095420.0,2024-10-05,2219.0,//player.bilibili.com/player.html?isOutside=true&aid=113253808079665&bvid=BV1tM1XY7EEw&cid=26151225930&p=1
BV1qk1mYUEb5,TYC 8973-2923-1,-0.4820438,0.028341651,1.0,89,443340569.0,2024-10-05,2304.0,//player.bilibili.com/player.html?isOutside=true&aid=113250335199429&bvid=BV1qk1mYUEb5&cid=26808683220&p=1
BV1Jb1RYrEg6,TYC 8915-2873-1,-0.22054172,0.3918841,1.0,38,289867235.0,2024-10-05,8901.0,//player.bilibili.com/player.html?isOutside=true&aid=113254680495084&bvid=BV1Jb1RYrEg6&cid=26153451631&p=1
BV1n81eYnEfb,TYC 6155-1209-1,-0.7077292,-0.6516095,1.0,92,36395571.0,2024-10-06,934.0,//player.bilibili.com/player.html?isOutside=true&aid=113259277522109&bvid=BV1n81eYnEfb&cid=26165645162&p=1
BV1AG2FYZEF5,TYC 5305-1397-1,0.5051762,0.84622896,1.0,10,79488060.0,2024-10-06,1344.0,//player.bilibili.com/player.html?isOutside=true&aid=113257750729953&bvid=BV1AG2FYZEF5&cid=26161057491&p=1
BV1fm19YzETm,TYC 4995-951-1,-0.7146418,-0.69641864,1.0,33,8151904.0,2024-10-05,92.0,//player.bilibili.com/player.html?isOutside=true&aid=113254865113027&bvid=BV1fm19YzETm&cid=26155158974&p=1
BV1eX1QYtECN,TYC 8949-1655-1,-0.33314592,0.26271725,1.0,10,8151904.0,2024-10-05,270.0,//player.bilibili.com/player.html?isOutside=true&aid=113251895478542&bvid=BV1eX1QYtECN&cid=26145719584&p=1
BV1BX4we8EaV,TYC 3778-1982-1,-0.11722082,0.49475968,1.0,63,3546570299542061.0,2024-10-04,1435.0,//player.bilibili.com/player.html?isOutside=true&aid=113249127372004&bvid=BV1BX4we8EaV&cid=26139954978&p=1
BV1hR1mY6E4L,TYC 8651-2436-1,-0.5476426,-0.10421187,1.0,9,356092974.0,2024-10-05,21593.0,//player.bilibili.com/player.html?isOutside=true&aid=113250469418120&bvid=BV1hR1mY6E4L&cid=26144473690&p=1
BV1qZxCeVEXZ,TYC 4130-2355-1,-0.27942932,0.33161724,1.0,80,422075006.0,2024-10-04,136394.0,//player.bilibili.com/player.html?isOutside=true&aid=113220085876101&bvid=BV1qZxCeVEXZ&cid=26059669920&p=1
BV1574weWEAf,TYC 5311-262-1,0.48974,0.84423995,1.0,46,2021631527.0,2024-10-04,7205.0,//player.bilibili.com/player.html?isOutside=true&aid=113249177568796&bvid=BV1574weWEAf&cid=26143621415&p=1
BV1BkxZeDEMJ,TYC 9378-1692-1,0.028471828,0.234362,-0.382442,48,286716744.0,2024-10-04,331.0,//player.bilibili.com/player.html?isOutside=true&aid=113247499979220&bvid=BV1BkxZeDEMJ&cid=26134318726&p=1
BV1fyxZeEEt2,TYC 1394-2122-1,-0.6746655,0.6901467,1.0,91,694979371.0,2024-10-04,1390.0,//player.bilibili.com/player.html?isOutside=true&aid=113247483073364&bvid=BV1fyxZeEEt2&cid=26139822594&p=1
BV1uVteegEEm,TYC 8965-1762-1,-0.41588342,0.1427077,1.0,29,445022409.0,2024-09-17,1057.0,//player.bilibili.com/player.html?isOutside=true&aid=113152490472477&bvid=BV1uVteegEEm&cid=25897535563&p=1
BV1zqtVeAEQc,TYC 2552-1081-1,-0.6717895,-0.46110082,1.0,19,2072396058.0,2024-09-18,80.0,//player.bilibili.com/player.html?isOutside=true&aid=113156701560094&bvid=BV1zqtVeAEQc&cid=25905925862&p=1
BV1964ceUEpi,TYC 1477-189-1,-0.7194216,-0.6314692,1.0,3,390320579.0,2024-10-04,13958.0,//player.bilibili.com/player.html?isOutside=true&aid=113247701242636&bvid=BV1964ceUEpi&cid=26134515107&p=1
BV1v2xye6ESU,TYC 4147-1483-1,-0.4023199,0.16543043,1.0,31,477209781.0,2024-10-04,13547.0,//player.bilibili.com/player.html?isOutside=true&aid=113221696557188&bvid=BV1v2xye6ESU&cid=26079987825&p=1
BV1watVeqE9r,TYC 8651-2435-1,-0.55105305,-0.10405648,1.0,9,697934264.0,2024-09-18,1234.0,//player.bilibili.com/player.html?isOutside=true&aid=113156751956979&bvid=BV1watVeqE9r&cid=25905988924&p=1
BV1N8xZefEp6,TYC 8542-1469-1,-0.055811584,0.55108666,1.0,94,3344681.0,2024-10-04,1722.0,//player.bilibili.com/player.html?isOutside=true&aid=113247365633172&bvid=BV1N8xZefEp6&cid=26133004956&p=1
BV15MxdeKEud,TYC 72-232-1,0.5082605,0.85474753,1.0,4,1648731978.0,2024-10-04,230.0,//player.bilibili.com/player.html?isOutside=true&aid=113244698055923&bvid=BV15MxdeKEud&cid=26129337585&p=1
BV1bw4geiEbd,TYC 3210-2003-1,0.620613,-0.34779787,-0.9959637,12,3494377378810634.0,2024-10-02,594.0,//player.bilibili.com/player.html?isOutside=true&aid=113237718730637&bvid=BV1bw4geiEbd&cid=26109545400&p=1
BV1FBxZeWEE2,TYC 8964-860-1,-0.40241826,0.16869402,1.0,8,13431502.0,2024-10-04,2560.0,//player.bilibili.com/player.html?isOutside=true&aid=113247281743922&bvid=BV1FBxZeWEE2&cid=26132743402&p=1
BV15DxZeLE4o,TYC 2377-1352-1,0.32050264,0.7805002,1.0,81,8151904.0,2024-10-04,662.0,//player.bilibili.com/player.html?isOutside=true&aid=113247416026848&bvid=BV15DxZeLE4o&cid=26134055304&p=1
BV15SxdeMELP,TYC 6744-1753-1,-0.6957024,-0.524413,1.0,25,9630580.0,2024-10-03,159.0,//player.bilibili.com/player.html?isOutside=true&aid=113244513572089&bvid=BV15SxdeMELP&cid=26128943372&p=1
BV1y74GePEK9,TYC 8261-2617-1,-0.6288615,-0.2842,1.0,62,454198225.0,2024-10-02,25551.0,//player.bilibili.com/player.html?isOutside=true&aid=113238658319127&bvid=BV1y74GePEK9&cid=26113215595&p=1
BV1nK4PezEvM,TYC 8645-2263-1,-0.5184766,-0.034273803,1.0,76,399170457.0,2024-10-02,467.0,//player.bilibili.com/player.html?isOutside=true&aid=113233289545863&bvid=BV1nK4PezEvM&cid=26098926970&p=1
BV1cH4ge9EsR,TYC 4131-1800-1,-0.29942274,0.3077017,1.0,82,363710897.0,2024-10-02,266.0,//player.bilibili.com/player.html?isOutside=true&aid=113237433651362&bvid=BV1cH4ge9EsR&cid=25686121389&p=1
BV1SP4geNEv1,TYC 2018-1274-1,-0.7042664,-0.55121136,1.0,43,186907588.0,2024-10-03,773.0,//player.bilibili.com/player.html?isOutside=true&aid=113237634912307&bvid=BV1SP4geNEv1&cid=26111051734&p=1
BV1vF4jewEYN,TYC 8943-3447-1,-0.4329251,0.20826209,0.83047426,31,429776817.0,2024-10-02,268.0,//player.bilibili.com/player.html?isOutside=true&aid=113240453418886&bvid=BV1vF4jewEYN&cid=26115443234&p=1
BV18a4PeQE99,TYC 3840-1167-1,-0.53055555,-0.048333764,1.0,74,440421599.0,2024-10-01,3545.0,//player.bilibili.com/player.html?isOutside=true&aid=113232937292683&bvid=BV18a4PeQE99&cid=26097680982&p=1
BV1uy4Ge1EUB,TYC 5312-2321-1,0.4531151,0.878152,0.82643795,77,8151904.0,2024-10-02,683.0,//player.bilibili.com/player.html?isOutside=true&aid=113238289156292&bvid=BV1uy4Ge1EUB&cid=26111905008&p=1
BV18m4AeQEhw,TYC 3027-1203-1,-0.6993893,-0.3520713,0.42684162,43,188744136.0,2024-10-02,382.0,//player.bilibili.com/player.html?isOutside=true&aid=113233490871465&bvid=BV18m4AeQEhw&cid=26101678891&p=1
BV1UL4NeHEKw,TYC 8543-1756-1,-0.07063073,0.54230237,1.0,8,474601742.0,2024-10-02,207.0,//player.bilibili.com/player.html?isOutside=true&aid=113234614944649&bvid=BV1UL4NeHEKw&cid=26100303596&p=1
BV1eC4AesE3T,TYC 4153-332-1,-0.46937883,0.06360304,1.0,73,382414065.0,2024-10-01,393.0,//player.bilibili.com/player.html?isOutside=true&aid=113233474097330&bvid=BV1eC4AesE3T&cid=26099256717&p=1
BV1wm4PerEr8,TYC 8520-704-1,0.013234377,0.6067536,1.0,2,31159764.0,2024-10-01,412.0,//player.bilibili.com/player.html?isOutside=true&aid=113232568128718&bvid=BV1wm4PerEr8&cid=26096501653&p=1
BV1vUxve7Eup,TYC 5889-1441-1,0.42693782,0.8346704,0.2310797,2,361667542.0,2024-10-01,260.0,//player.bilibili.com/player.html?isOutside=true&aid=113231880259419&bvid=BV1vUxve7Eup&cid=26093617446&p=1
BV1GpTVeVEW2,TYC 9245-1220-1,-0.3269341,-0.105798244,-0.28153378,12,382414065.0,2024-05-28,337.0,//player.bilibili.com/player.html?isOutside=true&aid=112515941927680&bvid=BV1GpTVeVEW2&cid=500001562415009&p=1
BV1Xt421M7pH,TYC 8972-2817-1,-0.47885334,0.048102736,1.0,36,382414065.0,2024-05-16,301.0,//player.bilibili.com/player.html?isOutside=true&aid=1754746646&bvid=BV1Xt421M7pH&cid=1547817512&p=1
BV1sz421f7q9,TYC 1478-509-1,-0.7236747,-0.6400176,1.0,9,382414065.0,2024-03-27,477.0,//player.bilibili.com/player.html?isOutside=true&aid=1352317311&bvid=BV1sz421f7q9&cid=1483600740&p=1
BV1cw4m1U72r,TYC 662-1546-1,0.4855492,0.8470228,1.0,22,382414065.0,2024-04-19,654.0,//player.bilibili.com/player.html?isOutside=true&aid=1103278061&bvid=BV1cw4m1U72r&cid=1512537879&p=1
BV1ys4EeXEyv,TYC 3772-2770-1,-0.06436813,0.5514022,1.0,67,382414065.0,2024-09-12,411.0,//player.bilibili.com/player.html?isOutside=true&aid=113122962640511&bvid=BV1ys4EeXEyv&cid=25833638990&p=1
BV1xJxheQESG,TYC 8863-1557-1,0.2992785,0.35128236,-0.5035318,12,494413490.0,2024-10-01,672.0,//player.bilibili.com/player.html?isOutside=true&aid=113230185894955&bvid=BV1xJxheQESG&cid=26087851957&p=1
BV1B6xveXEq7,TYC 3597-1742-1,0.49635422,-0.41854006,0.691221,45,445022409.0,2024-10-01,3316.0,//player.bilibili.com/player.html?isOutside=true&aid=113231964144910&bvid=BV1B6xveXEq7&cid=26093881358&p=1
BV1FGxaejEGo,TYC 8259-1490-1,-0.6020648,-0.19940078,1.0,92,261681328.0,2024-10-01,3930.0,//player.bilibili.com/player.html?isOutside=true&aid=113229682574740&bvid=BV1FGxaejEGo&cid=26086081367&p=1
BV1RzxbeFEyE,TYC 3583-1164-1,0.44705188,-0.4531182,-0.9778002,12,1476454.0,2024-10-01,8150.0,//player.bilibili.com/player.html?isOutside=true&aid=113227333702719&bvid=BV1RzxbeFEyE&cid=26081952168&p=1
BV1rbxheyEaZ,TYC 1263-1276-1,0.4164678,0.82530224,1.0,22,76669999.0,2024-10-01,8175.0,//player.bilibili.com/player.html?isOutside=true&aid=113230152209421&bvid=BV1rbxheyEaZ&cid=26087850602&p=1
BV1JGtyeDEEy,TYC 8654-3420-1,-0.5477254,-0.071780324,1.0,70,365865598.0,2024-10-01,327.0,//player.bilibili.com/player.html?isOutside=true&aid=113175726923688&bvid=BV1JGtyeDEEy&cid=25675370924&p=1
BV1N5x4ezEmF,TYC 3462-2651-1,-0.6105728,-0.21665424,1.0,81,186907588.0,2024-10-01,580.0,//player.bilibili.com/player.html?isOutside=true&aid=113226427732779&bvid=BV1N5x4ezEmF&cid=26078546603&p=1
BV1Y6xbebESc,TYC 4990-776-1,-0.7346544,-0.67836845,1.0,59,8151904.0,2024-09-30,318.0,//player.bilibili.com/player.html?isOutside=true&aid=113227316855722&bvid=BV1Y6xbebESc&cid=26082477952&p=1
BV1jMxxe9EoR,TYC 8962-2641-1,-0.45115763,0.10700011,1.0,52,3493292274617153.0,2024-09-30,35269.0,//player.bilibili.com/player.html?isOutside=true&aid=113225001603120&bvid=BV1jMxxe9EoR&cid=26072778619&p=1
BV1aYxsemEoG,TYC 2124-2557-1,0.3059473,-0.8679797,-0.98183656,25,88726438.0,2024-09-30,822.0,//player.bilibili.com/player.html?isOutside=true&aid=113225723020309&bvid=BV1aYxsemEoG&cid=26131956020&p=1
BV1cFxqefEp3,TYC 820-1636-1,-0.7822763,0.6077595,1.0,91,697934264.0,2024-09-28,662.0,//player.bilibili.com/player.html?isOutside=true&aid=113216059348104&bvid=BV1cFxqefEp3&cid=26050890737&p=1
BV1zRxCeLE1X,TYC 1259-984-1,0.4378711,0.83402467,1.0,26,361667542.0,2024-09-29,566.0,//player.bilibili.com/player.html?isOutside=true&aid=113220052321264&bvid=BV1zRxCeLE1X&cid=26058491291&p=1
BV1B2xqe4ESd,TYC 8549-1948-1,-0.13644087,0.4977368,1.0,18,288782485.0,2024-09-29,258.0,//player.bilibili.com/player.html?isOutside=true&aid=113215488922801&bvid=BV1B2xqe4ESd&cid=26048465213&p=1
BV1XkxJeKEfh,TYC 7797-2743-1,-0.65573394,-0.339521,1.0,59,286716744.0,2024-09-27,4268.0,//player.bilibili.com/player.html?isOutside=true&aid=113204952829839&bvid=BV1XkxJeKEfh&cid=26020743065&p=1
BV1j4xweWEnf,TYC 4153-48-1,-0.48082256,0.058197975,1.0,90,5283053.0,2024-09-28,403.0,//player.bilibili.com/player.html?isOutside=true&aid=113210103436514&bvid=BV1j4xweWEnf&cid=26034439923&p=1
BV1eoxNe8Ef2,TYC 8099-1392-1,0.034421206,0.62748146,1.0,36,382414065.0,2024-09-28,842.0,//player.bilibili.com/player.html?isOutside=true&aid=113214046082120&bvid=BV1eoxNe8Ef2&cid=26043287199&p=1
BV1vaxPeZEfJ,TYC 4857-2152-1,-0.59584427,0.80078006,1.0,91,1036564487.0,2024-09-28,223.0,//player.bilibili.com/player.html?isOutside=true&aid=113213089846382&bvid=BV1vaxPeZEfJ&cid=26040205440&p=1
BV1prxNerETV,TYC 2903-1102-1,0.18321896,0.7268543,1.0,10,3546566780521374.0,2024-09-28,348.0,//player.bilibili.com/player.html?isOutside=true&aid=113212267828352&bvid=BV1prxNerETV&cid=26037913786&p=1
BV1p8tseqEgp,TYC 4724-1422-1,0.5018611,0.8596755,1.0,77,229546714.0,2024-09-16,1257.0,//player.bilibili.com/player.html?isOutside=true&aid=113147205649657&bvid=BV1p8tseqEgp&cid=25884887071&p=1
BV1vTt4ecEfR,TYC 8911-793-1,-0.24414617,0.43144262,0.90716445,15,442624526.0,2024-09-17,1919.0,//player.bilibili.com/player.html?isOutside=true&aid=113148229059620&bvid=BV1vTt4ecEfR&cid=25888361240&p=1
BV1vm4ne1Efv,TYC 4377-2708-1,-0.17466259,0.2470845,-0.1543895,48,36580417.0,2024-09-12,402.0,//player.bilibili.com/player.html?isOutside=true&aid=113123482734543&bvid=BV1vm4ne1Efv&cid=25835079186&p=1
BV1njxwecEyM,TYC 2399-1844-1,0.2386167,0.756704,1.0,70,341906317.0,2024-09-27,4302.0,//player.bilibili.com/player.html?isOutside=true&aid=113210019545957&bvid=BV1njxwecEyM&cid=26034045680&p=1
BV1XcpgeaEGz,TYC 8627-2432-1,-0.5065952,0.12028611,0.70736635,36,1308828986.0,2024-09-05,5533.0,//player.bilibili.com/player.html?isOutside=true&aid=113085331278825&bvid=BV1XcpgeaEGz&cid=25621961937&p=1
BV1P1xFeYEmQ,TYC 7293-2215-1,-0.6862328,-0.42282623,1.0,9,114419306.0,2024-09-27,315.0,//player.bilibili.com/player.html?isOutside=true&aid=113209130354549&bvid=BV1P1xFeYEmQ&cid=27948682235&p=1
BV1RfsdeTE6L,TYC 3557-2486-1,0.31173098,-0.632828,-0.9656912,7,15607580.0,2024-09-27,6941.0,//player.bilibili.com/player.html?isOutside=true&aid=113207049985946&bvid=BV1RfsdeTE6L&cid=26023363295&p=1
BV1wnx7eCEdg,TYC 659-402-1,0.48570478,0.8566984,1.0,67,483626433.0,2024-09-27,3011.0,//player.bilibili.com/player.html?isOutside=true&aid=113204348846693&bvid=BV1wnx7eCEdg&cid=26018775184&p=1
BV1XsxEefExH,TYC 8962-2640-1,-0.45926952,0.104653835,1.0,72,2415595.0,2024-09-27,7284.0,//player.bilibili.com/player.html?isOutside=true&aid=113203979817608&bvid=BV1XsxEefExH&cid=26033784144&p=1
BV12UxLe1EiG,TYC 3773-1935-1,-0.08990258,0.5393932,1.0,38,163104011.0,2024-09-27,14625.0,//player.bilibili.com/player.html?isOutside=true&aid=113203476432357&bvid=BV12UxLe1EiG&cid=26015501217&p=1
BV1SvpweTE3Q,TYC 8972-1221-1,-0.47871822,0.0701617,1.0,38,1857864669.0,2024-09-04,148.0,//player.bilibili.com/player.html?isOutside=true&aid=113079476093235&bvid=BV1SvpweTE3Q&cid=25737693883&p=1
BV1PmszerEeL,TYC 3779-1730-1,-0.13005209,0.50740004,1.0,5,229546714.0,2024-09-25,343.0,//player.bilibili.com/player.html?isOutside=true&aid=113196463624098&bvid=BV1PmszerEeL&cid=26030048873&p=1
BV1jUx5eoEHC,TYC 4138-1687-1,-0.3306998,0.29999542,1.0,31,263213056.0,2024-09-26,371.0,//player.bilibili.com/player.html?isOutside=true&aid=113201714831343&bvid=BV1jUx5eoEHC&cid=26009407105&p=1
BV1zUxEeVEa5,TYC 5311-364-1,0.47125208,0.8537395,1.0,84,30353047.0,2024-09-26,296.0,//player.bilibili.com/player.html?isOutside=true&aid=113203661049535&bvid=BV1zUxEeVEa5&cid=26017140673&p=1
BV1U2x7eRERp,TYC 2899-2236-1,0.18690646,0.73026085,1.0,67,67983813.0,2024-09-26,187.0,//player.bilibili.com/player.html?isOutside=true&aid=113204063635703&bvid=BV1U2x7eRERp&cid=26017859858&p=1
BV1NQxLeyE1Z,TYC 3792-2513-1,-0.16495645,0.47800457,1.0,46,89000929.0,2024-09-26,3623.0,//player.bilibili.com/player.html?isOutside=true&aid=113203510052359&bvid=BV1NQxLeyE1Z&cid=26130579677&p=1
BV16kxjezExZ,TYC 3837-1071-1,-0.5454548,-0.059789896,1.0,8,114419306.0,2024-09-26,662.0,//player.bilibili.com/player.html?isOutside=true&aid=113202956406341&bvid=BV16kxjezExZ&cid=27948744796&p=1
BV1S1xLemEvY,TYC 8090-1486-1,0.08803725,0.6752819,1.0,5,31159764.0,2024-09-26,2477.0,//player.bilibili.com/player.html?isOutside=true&aid=113203308663167&bvid=BV1S1xLemEvY&cid=26014911013&p=1
BV1GXsBeEEMe,TYC 7797-2744-1,-0.66406965,-0.34342933,1.0,15,30976371.0,2024-09-25,1228.0,//player.bilibili.com/player.html?isOutside=true&aid=113197067542426&bvid=BV1GXsBeEEMe&cid=26002132580&p=1
BV1QwsRe4ELZ,TYC 9120-1918-1,0.3888539,-0.16649687,-0.8748739,76,289867235.0,2024-09-25,551.0,//player.bilibili.com/player.html?isOutside=true&aid=113189266137005&bvid=BV1QwsRe4ELZ&cid=25977029690&p=1
BV12KsDeMEap,TYC 4986-779-1,-0.7414037,-0.6720346,1.0,99,1970176153.0,2024-09-23,840.0,//player.bilibili.com/player.html?isOutside=true&aid=113187219312875&bvid=BV12KsDeMEap&cid=25972114301&p=1
BV1jushevEb1,TYC 8626-1734-1,-0.4775411,0.1546979,0.86478305,72,3493081974311347.0,2024-09-24,200.0,//player.bilibili.com/player.html?isOutside=true&aid=113191329799743&bvid=BV1jushevEb1&cid=25982208545&p=1
BV1qtsRezEXc,TYC 7800-2157-1,-0.65506905,-0.29505265,1.0,16,114419306.0,2024-09-24,644.0,//player.bilibili.com/player.html?isOutside=true&aid=113188913811204&bvid=BV1qtsRezEXc&cid=28693957504&p=1
BV1mB4Se5Exa,TYC 3941-1957-3,0.32227433,-0.46747303,-0.9434914,76,1355547452.0,2024-09-15,355.0,//player.bilibili.com/player.html?isOutside=true&aid=113141719505946&bvid=BV1mB4Se5Exa&cid=25871781114&p=1
BV1WYskemEHb,TYC 6457-3273-1,0.3939407,0.83214426,1.0,80,8249849.0,2024-09-22,283.0,//player.bilibili.com/player.html?isOutside=true&aid=113181766716849&bvid=BV1WYskemEHb&cid=25963334043&p=1
BV1sasQegEw4,TYC 1480-657-1,-0.73296297,-0.60471404,1.0,43,290808040.0,2024-09-23,2425.0,//player.bilibili.com/player.html?isOutside=true&aid=113186548293365&bvid=BV1sasQegEw4&cid=25683172599&p=1
BV1g6tDedE55,TYC 6422-764-1,0.8896626,0.20812428,-0.79616547,48,1729483900.0,2024-09-22,1809.0,//player.bilibili.com/player.html?isOutside=true&aid=113180340653497&bvid=BV1g6tDedE55&cid=25959007543&p=1
BV1YPs1eNEaQ,TYC 8647-3589-1,-0.59075326,-0.13340294,1.0,58,14425668.0,2024-09-23,15961.0,//player.bilibili.com/player.html?isOutside=true&aid=113182202990619&bvid=BV1YPs1eNEaQ&cid=25964578385&p=1
