src,dst,src_bv_id,src_page,dst_bv_id,dst_page,similarity,rank
4228,5445,BV1LkNGehEct,2,BV1JoZZBkE9N,1,0.73135,1
4229,4886,BV15xNVewEiP,1,BV1pXYyzhEMy,1,0.42954,1
4230,4827,BV1fyNueaE1d,1,BV1bmepzEEg1,1,0.37945,2
4230,4883,BV1fyNueaE1d,1,BV1aRYsztE17,1,0.37565,1
4230,4944,BV1fyNueaE1d,1,BV1RktdzuE9s,1,0.34995,2
4231,4512,BV1ym421W7PQ,1,BV1sxHtzREV6,1,0.42581,2
4232,4548,BV1g3NxeFEvG,1,BV11gnLzWE4i,1,0.46236,4
4232,5164,BV1g3NxeFEvG,1,BV1WSb9zSE6T,1,0.51117,3
4232,5608,BV1g3NxeFEvG,1,BV1zjFiz7EVp,1,0.44417,1
4233,4471,BV1ZKP2eFE6A,1,BV1Lvxjz9EFP,1,0.60925,1
4233,4477,BV1ZKP2eFE6A,1,BV1oGx4zJEwG,1,0.45985,2
4233,4723,BV1ZKP2eFE6A,1,BV1FrYmziEKV,1,0.38654,4
4233,5063,BV1ZKP2eFE6A,1,BV1mYbPz7Ee7,1,0.4524,2
4234,5107,BV1F6NTetEpq,1,BV1gcKmzSEzH,1,0.3859,2
4234,5383,BV1F6NTetEpq,1,BV1YZAzzoEGj,1,0.39166,3
4234,5574,BV1F6NTetEpq,1,BV1GhFmzqE7M,1,0.39539,2
4234,5742,BV1F6NTetEpq,1,BV1QYigBTEtk,1,0.3909,1
4235,4319,BV1SPNheuEzJ,1,BV1Hsq5YCEEE,1,0.41361,4
4235,4738,BV1SPNheuEzJ,1,BV1euazzaEt8,1,0.52739,1
4235,5738,BV1SPNheuEzJ,1,BV1tZiuBwEBG,1,0.45469,3
4235,5830,BV1SPNheuEzJ,1,BV1A4mfBdEJ7,1,0.43009,4
4236,4331,BV1jKNte3Eyg,1,BV1MffCYbEkw,1,0.67413,4
4236,5352,BV1jKNte3Eyg,1,BV1yBfUBoEzh,1,0.71164,1
4237,4732,BV1uuNWeXE5n,1,BV1F2a3zYECH,1,0.85721,3
4237,5045,BV1uuNWeXE5n,1,BV11FbLzzE3T,1,0.89356,4
4237,5263,BV1uuNWeXE5n,1,BV1M9MXziEQz,1,0.94417,4
4238,4256,BV1jRNpeAE8j,1,BV1xKFzeGERG,1,0.42819,4
4238,5195,BV1jRNpeAE8j,1,BV1mc8Az5Eur,1,0.40192,4
4239,4244,BV13SNWexERw,1,BV1NkNweDESd,1,0.37489,4
4239,4707,BV13SNWexERw,1,BV1FbYTzpEGq,1,0.5794,1
4239,4715,BV13SNWexERw,1,BV11gakztEkS,1,0.51558,1
4239,4809,BV13SNWexERw,1,BV15Uh9zMEE1,1,0.44395,3
4239,4969,BV13SNWexERw,1,BV1K6tpzaEdj,2,0.43773,1
4240,5620,BV1LQNEeUE9D,1,BV1RrkxBBEYc,1,0.35904,4
4241,5114,BV12s411q7Br,1,BV1eghWzQEEQ,1,0.47168,3
4242,5209,BV1FSNFeMERU,1,BV1tvgezXE6c,1,0.40578,2
4242,5593,BV1FSNFeMERU,1,BV1GpFCztEMM,1,0.35369,3
4242,5620,BV1FSNFeMERU,1,BV1RrkxBBEYc,1,0.35783,4
4245,5164,BV1TBNweWE6D,1,BV1WSb9zSE6T,1,0.45103,2
4246,5526,BV1a1NcefE36,1,BV1vA6wB8E7D,1,0.3984,1
4247,5517,BV15JNweiE9o,1,BV1otZDBEEBm,1,0.51906,1
4247,5781,BV15JNweiE9o,1,BV1mEBGBGEho,1,0.47483,1
4249,4409,BV1CVPoeNEq4,1,BV1fR42zLEuR,1,0.48024,3
4250,5313,BV1ugFfe3Edr,1,BV1omANziEYA,1,0.42505,2
4250,5753,BV1ugFfe3Edr,1,BV1oMBDBYEfY,1,0.37022,2
4251,5318,BV1YZFkePEjA,1,BV1S3BgBuEX3,1,0.43775,4
4252,5378,BV1ZzP9eSEJP,1,BV1jiAQzhE7d,1,0.40239,4
4252,5644,BV1ZzP9eSEJP,1,BV1HnzWBeE62,1,0.44123,1
4253,5461,BV1MCFreREBJ,1,BV1waZiBnE81,1,0.42403,4
4254,4664,BV1rhFBeKEmu,1,BV1sve2zyEUh,1,0.37392,3
4254,5234,BV1rhFBeKEmu,1,BV1TuKmz5ESC,1,0.38392,4
4254,5312,BV1rhFBeKEmu,1,BV1wPwvzsErR,1,0.40036,2
4255,4566,BV1JJFre3EaR,1,BV1YFJRz6E9W,2,0.54921,3
4255,5336,BV1JJFre3EaR,1,BV16oNAzzEHV,1,0.55571,2
4256,5211,BV1xKFzeGERG,1,BV1LXudzoEd4,1,0.45839,3
4256,5308,BV1xKFzeGERG,1,BV12qksBpEG1,1,0.49933,4
4259,4430,BV19VFkePE3X,1,BV1cZ4uzSE1h,1,0.37436,2
4259,5701,BV19VFkePE3X,1,BV1QKqPBsEes,1,0.41999,4
4260,4800,BV1dqFee1E1S,1,BV1B6ebz7Ep2,1,0.3812,4
4260,5233,BV1dqFee1E1S,1,BV1mPuazGE74,1,0.49121,3
4261,4263,BV1kWFeesEX9,1,BV12vFZeNEZY,1,0.54116,1
4261,5428,BV1kWFeesEX9,1,BV1xCFizfE3m,1,0.4025,4
4262,4613,BV1rdFEe7EsN,1,BV1K5puzLEQs,1,0.39524,4
4262,4726,BV1rdFEe7EsN,1,BV1tCaKzFEuT,1,0.39691,3
4263,4441,BV12vFZeNEZY,1,BV1TrgfzdE6V,1,0.45876,3
4263,4658,BV12vFZeNEZY,1,BV1JHH9zWEUC,1,0.49664,3
4263,5060,BV12vFZeNEZY,1,BV147bNz7E4X,1,0.4116,3
4263,5357,BV12vFZeNEZY,1,BV1kHPqzqEjW,1,0.53113,1
4263,5731,BV12vFZeNEZY,1,BV1FZiYBJEGK,1,0.46992,4
4264,5294,BV1iEcFe9ECY,1,BV1magXzqEfy,1,0.51204,1
4264,5763,BV1iEcFe9ECY,1,BV13mB9BeEcC,1,0.50167,1
4265,5733,BV1w5FEejEv3,1,BV1mcicBMEVu,1,0.37567,1
4266,5583,BV1kcFdeSEVD,1,BV1SrfoBoEAT,1,0.37339,4
4267,5517,BV14MFXeEEzN,1,BV1otZDBEEBm,1,0.41944,4
4267,5600,BV14MFXeEEzN,1,BV1SKFkzEEzp,1,0.45788,1
4267,5738,BV14MFXeEEzN,1,BV1tZiuBwEBG,1,0.44273,2
4268,5510,BV1xU4y1k7Cf,1,BV1i1ZiB6EDw,1,0.33644,2
4269,4317,BV1Nd4y1X76N,1,BV1p2fJYJEEt,1,0.51516,1
4269,5097,BV1Nd4y1X76N,1,BV1srtuzsENP,1,0.42379,3
4269,5843,BV1Nd4y1X76N,1,BV18LmSBGEbY,1,0.51245,2
4270,4423,BV1kiF7eGExo,1,BV1By4JzMEx8,1,0.55773,1
4270,5434,BV1kiF7eGExo,1,BV1JrZ4BpE5W,1,0.56102,1
4270,5571,BV1kiF7eGExo,1,BV1kgFSzfEfN,1,0.42893,4
4271,5727,BV1CoFXeyEnk,1,BV1q1ieBjErm,1,0.44476,2
4272,5797,BV14sFQemEQT,1,BV1PrBnB8EEq,1,0.35096,4
4275,5042,BV1Y1FmemEBP,1,BV1ZmtUzQEnD,1,0.53539,1
4275,5666,BV1Y1FmemEBP,1,BV1EN6QBGEXC,1,0.47814,2
4276,5034,BV1EJFTeVEUj,1,BV1dFtJzwEc1,1,0.5114,3
4276,5382,BV1EJFTeVEUj,1,BV1svADzGE5m,1,0.57077,3
4278,4613,BV1tVFse3EVG,1,BV1K5puzLEQs,1,0.40356,2
4278,4686,BV1tVFse3EVG,1,BV1bRe4zFEnL,1,0.3942,4
4278,4832,BV1tVFse3EVG,1,BV1GTe4zAEut,1,0.44917,1
4279,4751,BV1E6F7ezEvL,1,BV11ShozPEa1,1,0.57836,2
4279,4999,BV1E6F7ezEvL,1,BV1t2tSzGE3a,1,0.51404,4
4280,4955,BV1EoF5ewEGi,1,BV1VWtRzYEeJ,1,0.4706,2
4283,4520,BV1aFFpeGECw,1,BV1x5J1zuEQm,1,0.52106,1
4283,4853,BV1aFFpeGECw,1,BV1iUehzSEBZ,1,0.50097,1
4283,5006,BV1aFFpeGECw,1,BV13ZtAzEEDW,1,0.47286,3
4284,4399,BV1TjfDY3EJ4,1,BV18aWEz2ES8,1,0.49461,3
4284,4494,BV1TjfDY3EJ4,1,BV1BvHtzUEUo,1,0.47616,1
4284,4621,BV1TjfDY3EJ4,1,BV1pRptzfEtb,1,0.49101,4
4285,5333,BV1uQFVe1EDJ,1,BV1VfwyzBEFL,1,0.4598,2
4286,4884,BV1G1FVeSE17,1,BV1GhbhzeELZ,1,0.44216,3
4287,4779,BV1ozFsepEG4,1,BV1LCh9zrE5b,1,0.46653,1
4288,4356,BV1wAFGe8E8Q,1,BV1e1pvezEMR,1,0.40587,1
4289,5058,BV1rcFHeQEhj,1,BV1j7bKzTEfe,1,0.43175,2
4289,5417,BV1rcFHeQEhj,1,BV1ugZRB7EZZ,1,0.48234,2
4291,4919,BV1wpFaeEEPx,1,BV16XbBzaEze,1,0.349,3
4291,5215,BV1wpFaeEEPx,1,BV1LQudztEEM,1,0.42662,1
4292,5125,BV1gxFYeNET5,1,BV1SK88zREu2,1,0.38604,2
4293,4414,BV1b1F8e9Ewj,1,BV1k1HPz9ErH,1,0.63145,4
4293,4829,BV1b1F8e9Ewj,1,BV1CivNzdEHT,1,0.63062,1
4293,5033,BV1b1F8e9Ewj,1,BV1yFbLzzEvU,1,0.74186,3
4293,5352,BV1b1F8e9Ewj,1,BV1yBfUBoEzh,1,0.82913,1
4293,5433,BV1b1F8e9Ewj,1,BV1c5Z5BpE4Z,1,0.72325,2
4294,5678,BV1JPFherEnF,1,BV1MDrPBFEnB,1,0.71752,1
4294,5839,BV1JPFherEnF,1,BV18TUQBJERZ,1,0.57252,2
4295,4301,BV1RVFhevEeF,1,BV1NtfnYHEFx,1,0.43354,4
4295,4496,BV1RVFhevEeF,1,BV1oexTzYEQo,1,0.41188,2
4295,5149,BV1RVFhevEeF,1,BV14487zXEpf,1,0.42062,2
4296,4534,BV1BhFwe8EQ8,1,BV1fnnfzvErk,1,0.43535,4
4297,4926,BV1xQfWYaE3a,1,BV13rt4z7EV9,1,0.44755,2
4298,5008,BV1vtF8eKEvE,1,BV1ittSzsEod,2,0.44971,3
4298,5490,BV1vtF8eKEvE,1,BV1y9ZDBhEtZ,1,0.48071,2
4299,5125,BV1vtF8eKEvE,2,BV1SK88zREu2,1,0.41381,1
4302,5548,BV1dLFHeGEEh,1,BV1oYcqzEEwZ,1,0.5512,1
4303,5481,BV1RCF4etEnV,1,BV1MmfoB9EQv,1,0.45397,1
4304,5419,BV1cAfBYaEJA,1,BV1iLfNB9EeR,1,0.44399,3
4304,5648,BV1cAfBYaEJA,1,BV15MzrBiEHh,1,0.4575,2
4305,5059,BV1UPF8eQEGn,1,BV1GctbzWEqt,1,0.39837,4
4306,4977,BV1z7FteNEsp,1,BV1uKtSz6EgF,1,0.47215,3
4307,4497,BV1qsFte8Ewh,1,BV1QNHxzhEJt,1,0.50213,1
4307,4777,BV1qsFte8Ewh,1,BV17MhqzhEhn,1,0.42395,4
4308,5610,BV1qWFtecEHF,1,BV15FFYzaEEW,1,0.43083,4
4310,4870,BV1PWFseeEJg,1,BV172eMzXEwY,1,0.50223,1
4310,5049,BV1PWFseeEJg,1,BV1h7b3zrE9n,1,0.36764,2
4310,5117,BV1PWFseeEJg,1,BV1b8htzsEAh,1,0.41829,3
4312,4457,BV1oeFsedEBe,1,BV1izxEzfETF,1,0.43808,4
4313,5668,BV1XyFpe3ELB,1,BV1nV6ZBcEyH,1,0.32536,4
4314,4483,BV1RjFHerEin,1,BV19fxKz4EQA,1,0.49023,2
4314,4774,BV1RjFHerEin,1,BV1t2hiz1EDD,1,0.57876,2
4314,4795,BV1RjFHerEin,1,BV1ayeozEEna,1,0.51818,2
4314,4825,BV1RjFHerEin,1,BV1yVeozzEmC,1,0.61011,3
4315,4969,BV1rtfzYPED5,1,BV1K6tpzaEdj,2,0.37533,3
4315,5183,BV1rtfzYPED5,1,BV1eJ8MzqEWP,1,0.41065,4
4315,5301,BV1rtfzYPED5,1,BV14TAKzXEjc,1,0.57559,1
4315,5460,BV1rtfzYPED5,1,BV1QJfGBPEDp,1,0.47381,2
4316,4731,BV1NBfbY2ED2,1,BV1BAeyzZEm3,1,0.38518,4
4316,5072,BV1NBfbY2ED2,1,BV15jttzWENB,1,0.38702,3
4317,4501,BV1p2fJYJEEt,1,BV1AqH3zVEEs,1,0.40615,1
4317,4722,BV1p2fJYJEEt,1,BV11ohBz2EpV,1,0.45688,3
4317,4856,BV1p2fJYJEEt,1,BV1ure8ziEgD,1,0.50459,1
4317,5090,BV1p2fJYJEEt,1,BV1dttPzoEgb,1,0.48517,1
4317,5106,BV1p2fJYJEEt,1,BV1KkhuzeEBf,1,0.4258,4
4317,5344,BV1p2fJYJEEt,1,BV1vjAXzAESv,1,0.4463,4
4317,5517,BV1p2fJYJEEt,1,BV1otZDBEEBm,1,0.46595,3
4317,5843,BV1p2fJYJEEt,1,BV18LmSBGEbY,1,0.52647,1
4320,5231,BV12Sf2YwEnV,1,BV1bx31zpEjT,1,0.40119,2
4320,5448,BV12Sf2YwEnV,1,BV1XQfgBeEGT,1,0.48622,3
4321,5207,BV17ZwPeqEjy,1,BV1vEgazdEw5,1,0.61115,1
4322,5391,BV15RFHe1EWs,1,BV11zPLz1ENH,1,0.36417,4
4322,5605,BV15RFHe1EWs,1,BV1qJFizLEHZ,1,0.39919,3
4324,4600,BV1FScEejEsV,1,BV1ftWLzQEh2,1,0.37404,2
4327,4783,BV1myfyYoEto,1,BV1SPeoz1EiS,1,0.40485,4
4327,5300,BV1myfyYoEto,1,BV1pGAmzhEWb,1,0.45247,2
4327,5688,BV1myfyYoEto,1,BV171vrBiEX6,1,0.47778,1
4328,5810,BV1Qqf2YgEui,1,BV1q3qZBDE9y,1,0.48478,1
4329,4516,BV1PNfkY2E56,1,BV1chtGzZERi,1,0.40934,2
4330,4771,BV1VSfCYvEjo,1,BV1ote3zaESx,1,0.32937,2
4331,5352,BV1MffCYbEkw,1,BV1yBfUBoEzh,1,0.77633,2
4332,5028,BV1ehcweWEuq,1,BV1Lv4RzwE4D,1,0.3736,3
4333,4670,BV1rhFPeMEFA,1,BV1AXh1zYEi4,1,0.31788,2
4334,5459,BV1j3ffY2E9S,1,BV1WfZrBTEwf,1,0.50421,3
4334,5476,BV1j3ffY2E9S,1,BV1Jh6FBYEfo,1,0.40882,2
4335,5055,BV1pofdYEEAU,1,BV12ebPz2E33,1,0.51692,4
4335,5174,BV1pofdYEEAU,1,BV1iubCzTEmL,1,0.39498,4
4336,5076,BV13jfoYvEFV,1,BV1jCt2zmEk5,1,0.44537,2
4336,5109,BV13jfoYvEFV,1,BV1JVhuzWEer,1,0.483,4
4337,5617,BV1a3cWe2EkU,1,BV165FPzbEX9,1,0.40248,4
4338,4862,BV1jyfRYBEa1,1,BV1GwYXzBERT,1,0.52303,4
4338,5126,BV1jyfRYBEa1,1,BV1uu411i7D2,1,0.54699,1
4338,5247,BV1jyfRYBEa1,1,BV133GVziEhM,1,0.44241,3
4339,4341,BV1LucAetETn,1,BV1Z4fWYUExY,1,0.3818,4
4340,5070,BV1dAFPe4EgG,1,BV1Wd4RzmELG,1,0.49,1
4342,5225,BV15gfoYzEpr,1,BV1FTuUzLED8,1,0.43891,3
4343,4478,BV1fYwNekER5,1,BV1LExMzYEpr,1,0.38759,2
4344,5490,BV1NYfsYeEqw,1,BV1y9ZDBhEtZ,1,0.36413,2
4344,5842,BV1NYfsYeEqw,1,BV1EYSqBFE1T,1,0.44419,1
4345,4865,BV1D9fRYhEU5,1,BV1vB7HzmEL9,1,0.4398,4
4346,5164,BV1PRf5YzEav,1,BV1WSb9zSE6T,1,0.47237,1
4347,4702,BV13VfpYzEC5,1,BV1n2YMzfE4H,1,0.49593,2
4347,4909,BV13VfpYzEC5,1,BV1PPbBzKELz,1,0.67744,2
4347,5044,BV13VfpYzEC5,1,BV1Cib3zbExf,1,0.61581,1
4347,5445,BV13VfpYzEC5,1,BV1JoZZBkE9N,1,0.73976,1
4348,4408,BV1etfHYgEzi,1,BV1yg4uzDEKG,1,0.49358,2
4348,4620,BV1etfHYgEzi,1,BV1EFpmzMECk,1,0.45668,1
4349,4413,BV15yfnY6Exy,1,BV1AdWezjEcf,1,0.37959,2
4349,5037,BV15yfnY6Exy,1,BV1wHb5ziErL,1,0.35026,4
4351,4546,BV1T6fJYsE1Y,1,BV1yunVzjE3D,1,0.5872,2
4351,5327,BV1T6fJYsE1Y,1,BV1S5iFBzE6f,1,0.53784,4
4352,5679,BV1wjf5YvEyy,1,BV14CraBBEpp,1,0.49045,1
4353,4816,BV1XiwheiEud,1,BV1PYeJzwE76,1,0.36504,4
4353,5549,BV1XiwheiEud,1,BV1FvcpzQEWe,1,0.3806,3
4356,4706,BV1e1pvezEMR,1,BV1VFYTzGETg,1,0.40485,1
4356,5386,BV1e1pvezEMR,1,BV1jgfABJE9M,1,0.44062,2
4357,5468,BV1EwfeY2EEP,1,BV1QgZiBeEen,1,0.52731,1
4357,5540,BV1EwfeY2EEP,1,BV1pvZ7BvEkN,1,0.51143,1
4357,5815,BV1EwfeY2EEP,1,BV1ysmiBZEre,1,0.48094,3
4358,4585,BV1nZfYYJE4V,1,BV1GrWwziEpY,1,0.36561,4
4358,4680,BV1nZfYYJE4V,1,BV1NXa9zbETB,1,0.4785,2
4358,5217,BV1nZfYYJE4V,1,BV1segtzFEm7,1,0.48713,1
4359,5027,BV1cZfYYJE6g,1,BV1i3bVzWEXA,1,0.51244,1
4359,5546,BV1cZfYYJE6g,1,BV1MiZHBHE2j,1,0.46914,2
4360,4470,BV1W5wYe8E8t,1,BV1CqxLzYEfh,1,0.44153,4
4360,5190,BV1W5wYe8E8t,1,BV19f3Lz7EXp,1,0.47539,2
4360,5222,BV1W5wYe8E8t,1,BV18Ju9zrEhm,1,0.4762,1
4361,4542,BV15Y411b7jd,1,BV1SGnJzBE2Q,1,0.46331,3
4361,5076,BV15Y411b7jd,1,BV1jCt2zmEk5,1,0.44307,3
4361,5389,BV15Y411b7jd,1,BV1NhP3ziE8K,1,0.61064,1
4361,5676,BV15Y411b7jd,1,BV1iM6QBgEbs,1,0.49886,4
4362,4477,BV1VPf8YfEab,1,BV1oGx4zJEwG,1,0.42421,1
4362,5282,BV1VPf8YfEab,1,BV1iZGHzTE83,1,0.40092,1
4363,5277,BV12jf8YSE5P,1,BV1m3Gpz4Eey,1,0.39488,1
4364,4799,BV12jf8YSE5P,2,BV1d5vTzUE5p,1,0.48203,2
4365,5715,BV1s4UYB9EBQ,1,BV1PRivBFEwh,1,0.46289,1
4366,5030,BV1s4UYB9EBQ,2,BV1snbNzLEnT,1,0.36014,3
4367,4783,BV1FjmUBXETp,1,BV1SPeoz1EiS,1,0.41334,2
4367,5712,BV1FjmUBXETp,1,BV1LEqABtE7E,1,0.36469,1
4368,5440,BV1FG26B8EC7,1,BV1nYZVBnEMQ,1,0.4463,4
4369,5066,BV1S5mPBLEkX,1,BV1YAthzfEK8,1,0.45351,4
4369,5326,BV1S5mPBLEkX,1,BV11pAHzZEVF,1,0.48548,2
4371,4483,BV1iauwzrEkN,1,BV19fxKz4EQA,1,0.41743,2
4372,4710,BV1VxUCBNE65,1,BV1tHatz9EjT,1,0.40743,3
4373,4534,BV15fSeByEwQ,1,BV1fnnfzvErk,1,0.55104,1
4373,5274,BV15fSeByEwQ,1,BV1vr3jzUEzN,1,0.46434,2
4373,5301,BV15fSeByEwQ,1,BV14TAKzXEjc,1,0.5637,2
4373,5354,BV15fSeByEwQ,1,BV1GVfYBfEMT,1,0.46082,3
4373,5408,BV15fSeByEwQ,1,BV1WRfiBtEXo,1,0.45339,3
4373,5514,BV15fSeByEwQ,1,BV1SbZJB7EQg,1,0.43375,4
4374,4936,BV1U5mmBNEfW,1,BV1AZbczeE9M,1,0.39599,2
4376,4704,BV1SWmMBREu5,1,BV1ccYKzXEXV,1,0.37926,3
4376,5317,BV1SWmMBREu5,1,BV1R1AczHEwL,1,0.3674,4
4376,5350,BV1SWmMBREu5,1,BV1SUP5zDEMP,1,0.40902,1
4377,5604,BV1fv2EBPEtS,1,BV1cgfDBRE4H,1,0.3462,4
4379,4529,BV1RPmwB5Ejg,1,BV1FDnnzaEod,1,0.71187,3
4379,4812,BV1RPmwB5Ejg,1,BV1CDeXzZEWq,1,0.80323,2
4379,5390,BV1RPmwB5Ejg,1,BV1QJAzzXEup,1,0.71541,4
4379,5758,BV1RPmwB5Ejg,1,BV1AyBCBdEPq,1,0.87391,4
4380,4533,BV1qnmABpEMZ,1,BV1acn7zME5X,1,0.43266,3
4381,4513,BV1RjC7B2Eu6,1,BV1nJnmzqE5S,1,0.48355,1
4381,4528,BV1RjC7B2Eu6,1,BV1iUn5zBEtx,1,0.49321,3
4381,4863,BV1RjC7B2Eu6,1,BV1ehbYzGEo1,1,0.54792,1
4381,5065,BV1RjC7B2Eu6,1,BV1GktbzsEhs,1,0.52126,2
4381,5472,BV1RjC7B2Eu6,1,BV1GYZqBBEb1,1,0.48854,3
4381,5846,BV1RjC7B2Eu6,1,BV1UWUxBkEW5,1,0.52696,2
4383,4693,BV1b6ynBQEqd,1,BV1sDYGzkEjR,1,0.48459,1
4383,4819,BV1b6ynBQEqd,1,BV1L8h1zEEbQ,1,0.40823,3
4383,4988,BV1b6ynBQEqd,1,BV1BttSzsE8b,1,0.46584,1
4384,5197,BV1GuxFzqEZE,1,BV1ptgWzmEXX,1,0.50039,4
4384,5434,BV1GuxFzqEZE,1,BV1JrZ4BpE5W,1,0.53674,4
4384,5672,BV1GuxFzqEZE,1,BV13P6RB6E4U,1,0.58464,4
4385,5403,BV1foswzEE2c,1,BV1qrfMBYEQs,1,0.45081,1
4386,4719,BV1V6W4z5ERV,1,BV1LaahzyExi,1,0.36131,3
4386,4852,BV1V6W4z5ERV,1,BV18LebzvEo5,1,0.36259,2
4387,5414,BV115xzziE28,1,BV1AbZfBDE6L,1,0.35879,3
4388,4931,BV1cnWszJEQ3,1,BV1yxTtz9Ey6,1,0.39646,4
4389,5191,BV1vuWyztEWv,1,BV1H5gLzsEJq,1,0.36742,1
4390,4551,BV1aH4gzAE3q,1,BV1Fdn3zTEpu,2,0.5452,1
4390,5839,BV1aH4gzAE3q,1,BV18TUQBJERZ,1,0.52756,2
4391,4426,BV1aH4gzAE3q,2,BV1z441z1EJM,1,0.39653,2
4391,4474,BV1aH4gzAE3q,2,BV1csHGz3E7C,1,0.58961,3
4391,4730,BV1aH4gzAE3q,2,BV1SWh2z3EHt,1,0.52042,2
4391,5423,BV1aH4gzAE3q,2,BV1CGfFBnEhq,1,0.48729,1
4391,5558,BV1aH4gzAE3q,2,BV1iHk4B3ETs,1,0.56096,1
4391,5836,BV1aH4gzAE3q,2,BV1cJUfBsEZa,1,0.58395,1
4393,4636,BV1en4qzmEoL,1,BV1DupFzdE9b,1,0.42099,2
4393,5297,BV1en4qzmEoL,1,BV1jJAaz6Ex8,1,0.43085,3
4394,4560,BV1h8WzzzECm,1,BV1bdngz7E4B,1,0.42706,3
4394,5547,BV1h8WzzzECm,1,BV1k5zYB8EqZ,1,0.48734,1
4397,4816,BV1w5WCzKEKQ,1,BV1PYeJzwE76,1,0.4943,1
4399,4563,BV18aWEz2ES8,1,BV1jzpFzKEU7,1,0.44845,4
4399,4797,BV18aWEz2ES8,1,BV19yemz4EPp,1,0.52435,2
4400,4735,BV19pWzzVEKx,1,BV19ZauzjEz3,1,0.56476,1
4401,4522,BV1y2WEzTEsy,1,BV1ybn2zrEHu,1,0.47759,3
4401,5425,BV1y2WEzTEsy,1,BV1f2fAB9Eij,1,0.45254,4
4401,5812,BV1y2WEzTEsy,1,BV1JJmzBfEUY,1,0.58846,4
4402,4972,BV1sCWEzuED7,1,BV1deb5z4EWf,1,0.42069,2
4402,5108,BV1sCWEzuED7,1,BV1hrhPzfEic,1,0.51571,1
4402,5470,BV1sCWEzuED7,1,BV1HVZqBHE1a,1,0.51339,2
4403,4749,BV1CDWCzrEfL,1,BV1kaajz7EkA,1,0.62448,1
4403,5406,BV1CDWCzrEfL,1,BV1h1fiBeEJA,1,0.60775,4
4405,5205,BV18BWCzSETs,1,BV1Gpg8zjEoZ,1,0.41895,2
4405,5706,BV18BWCzSETs,1,BV1aZqMBKE6Z,1,0.46994,2
4406,4787,BV1cTWzzsERa,1,BV1EhhSzPEVy,1,0.39614,4
4406,5490,BV1cTWzzsERa,1,BV1y9ZDBhEtZ,1,0.404,3
4407,4662,BV1cTWzzsERa,2,BV1zkaXzjEKQ,1,0.4382,2
4408,4817,BV1yg4uzDEKG,1,BV1Cye2zBEAN,1,0.48678,3
4409,5194,BV1fR42zLEuR,1,BV1yCgpzmEy2,1,0.46902,1
4409,5416,BV1fR42zLEuR,1,BV1bEZsB8En8,1,0.43267,4
4410,4714,BV1i14JzqEfv,1,BV1dYbGzJEwW,1,0.45593,4
4410,5602,BV1i14JzqEfv,1,BV163FizDELA,1,0.49101,3
4411,4872,BV1CeWYzkEPo,1,BV1cVNvzFEs8,1,0.49205,2
4411,5450,BV1CeWYzkEPo,1,BV12LZaByELD,1,0.48767,3
4412,5485,BV193WYz4EJw,1,BV1y9F6zBE6H,1,0.47521,2
4412,5842,BV193WYz4EJw,1,BV1EYSqBFE1T,1,0.4173,3
4413,4466,BV1AdWezjEcf,1,BV1p4xRzCE2L,1,0.46395,2
4416,4634,BV14W4bzCE9W,1,BV1FGpczCEGB,1,0.44411,4
4417,5045,BV18r4EzHEM6,1,BV11FbLzzE3T,1,0.90135,2
4417,5243,BV18r4EzHEM6,1,BV1HmuxzUEw2,1,0.89494,2
4417,5606,BV18r4EzHEM6,1,BV1qJFizLEHZ,2,0.88948,4
4417,5695,BV18r4EzHEM6,1,BV1XyiXBfEqB,1,0.92011,2
4417,5758,BV18r4EzHEM6,1,BV1AyBCBdEPq,1,0.87521,2
4418,5176,BV1WN4qzfExU,1,BV1hbuUzcEFk,1,0.48701,1
4419,5534,BV1VU4bz4EB5,1,BV1xFcMzJEXm,1,0.39574,2
4420,5197,BV11j4iz8EyS,1,BV1ptgWzmEXX,1,0.48681,2
4421,4736,BV1yP4zzTE95,1,BV1PCaVzVETV,1,0.50928,4
4421,5009,BV1yP4zzTE95,1,BV1RZtXzhE8D,1,0.62652,1
4421,5408,BV1yP4zzTE95,1,BV1WRfiBtEXo,1,0.45146,4
4422,4673,BV12Q4ezfEXY,1,BV1mKHyzkEkj,1,0.5063,2
4422,5028,BV12Q4ezfEXY,1,BV1Lv4RzwE4D,1,0.46624,3
4422,5804,BV12Q4ezfEXY,1,BV15vq1B2E1x,1,0.4577,4
4423,4476,BV1By4JzMEx8,1,BV1KZHAzoEWg,1,0.53287,1
4423,4600,BV1By4JzMEx8,1,BV1ftWLzQEh2,1,0.49286,2
4423,4702,BV1By4JzMEx8,1,BV1n2YMzfE4H,1,0.47233,3
4424,5144,BV16Z48zuEBR,1,BV1jQ8Jz5E3H,1,0.39658,4
4425,4778,BV1iPxozTEkc,1,BV1VjeHzDEdS,1,0.40491,1
4426,4514,BV1z441z1EJM,1,BV1nJHHzvEmx,1,0.4142,1
4428,4818,BV1smxYzSEv1,1,BV1JaemziEiK,1,0.45983,2
4428,5685,BV1smxYzSEv1,1,BV1yKi9ByEFN,1,0.47735,4
4428,5756,BV1smxYzSEv1,1,BV1gHBjBoE6A,1,0.43374,3
4429,4970,BV1114UzcEu6,1,BV1hUt9z4EFQ,1,0.38491,1
4429,5193,BV1114UzcEu6,1,BV1hybZzzEar,1,0.42538,4
